"","Year","Region","age_bracket","Male","Female"
"12250",2014,"South-Eastern Asia","30-34",25940681,25404880
"12251",2014,"South-Eastern Asia","35-39",23274773,23076990.5
"12252",2014,"South-Eastern Asia","40-44",21417036,21576843
"12253",2014,"South-Eastern Asia","45-49",19331672,19816981.5
"12254",2014,"South-Eastern Asia","5-9",29280305,27590716.5
"12255",2014,"South-Eastern Asia","50-54",16670986.5,17456451.5
"12256",2014,"South-Eastern Asia","55-59",13141714.5,14267811
"12257",2014,"South-Eastern Asia","60-64",9405637,10656674
"12258",2014,"South-Eastern Asia","65-69",6353668,7775214.5
"12259",2014,"South-Eastern Asia","70-74",4400304.5,5906885
"12260",2014,"South-Eastern Asia","75-79",2926002.5,4293860
"12261",2014,"South-Eastern Asia","80-84",1549951,2552463.5
"12262",2014,"South-Eastern Asia","85-89",591721.5,1111882
"12263",2014,"South-Eastern Asia","90-94",154974,354549.5
"12264",2014,"South-Eastern Asia","95-99",28161.5,77363
"12265",2014,"Sub-Saharan Africa","0-4",80790554.5,79074335.5
