"","Region","Year","0-4","5-9","10-14","15-19","20-24","25-29","30-34","35-39","40-44","45-49","50-54","55-59","60-64","65-69","70-74","75-79","80-84","85-89","90-94","95-99","100+","Gender"
"1392","Northern America","2009","11009.5","10712.785","10759.188","11768.0965","11723.891","11669.2645","10959.88","11226.3965","11695.1165","12815.483","12404.9615","10853.752","9220.4985","7013.5035","5416.869","4562.8755","3762.77","2504.907","1105.3075","317.151","50.977","Female"
"1393","Northern America","2010","11031.0095","10785.936","10797.644","11664.153","11923.0485","11782.112","11213.6835","11062.5895","11604.781","12723.407","12568.641","11178.763","9650.6525","7269.579","5539.357","4577.824","3760.7085","2557.684","1145.548","330.5795","53.447","Female"
"1394","Northern America","2011","10986.719","10891.55","10876.692","11515.834","12123.866","11880.1885","11492.2175","10913.9515","11618.984","12515.3795","12701.1495","11505.7285","9969.0005","7610.572","5699.455","4598.9455","3760.6995","2582.425","1179.3575","334.4275","55.04","Female"
"1395","Northern America","2012","10893.7245","11062.593","10955.351","11375.655","12269.979","11966.6085","11741.422","10921.4505","11600.5855","12251.25","12784.537","11797.5755","10139.0165","8051.001","5939.237","4632.619","3754.3725","2591.1385","1206.345","331.3005","56.057","Female"
"1396","Northern America","2013","10785.7785","11232.734","11044.675","11283.7805","12334.3415","12078.9755","11947.849","11070.0815","11527.5535","11990.701","12804.179","12052.0995","10330.432","8452.4305","6235.976","4702.436","3738.626","2601.864","1228.224","332.7225","56.6525","Female"
"1397","Northern America","2014","10713.9795","11350.3115","11141.225","11255.0775","12307.0515","12237.3415","12104.997","11277.566","11421.1575","11775.4125","12784.291","12256.2555","10593.9015","8831.392","6508.878","4794.804","3737.486","2609.399","1248.172","336.511","56.8235","Female"
"1398","Northern America","2015","10698.4675","11404.173","11227.1155","11299.4525","12189.9735","12429.351","12220.7835","11534.7205","11263.812","11690.9855","12690.2505","12407.333","10899.698","9233.3235","6736.126","4895.5305","3756.294","2614.932","1267.963","339.9865","56.785","Female"
"1399","Northern America","2016","10711.173","11383.2725","11345.04","11397.931","12049.7295","12633.233","12326.5685","11815.9175","11119.992","11707.5185","12486.288","12530.4515","11210.4085","9533.5455","7050.995","5035.2145","3783.006","2620.9665","1279.259","348.2445","56.5245","Female"
"1400","Northern America","2017","10703.871","11301.3135","11526.4745","11506.3685","11950.503","12802.8565","12430.4375","12072.108","11130.39","11690.1515","12228.789","12610.482","11489.4705","9699.2185","7468.845","5252.97","3821.212","2626.3465","1286.7445","358.3115","56.1765","Female"
"1401","Northern America","2018","10659.7575","11200.382","11701.625","11614.7695","11903.912","12895.9425","12562.53","12287.487","11279.8525","11616.8095","11972.0165","12627.944","11730.195","9883.717","7852.043","5521.897","3885.298","2627.4845","1295.0185","364.7325","56.175","Female"
"1402","Northern America","2019","10577.94","11133.436","11822.22","11717.66","11911.742","12899.203","12743.0315","12457.221","11490.373","11512.3025","11761.5625","12608.8815","11923.849","10136.891","8213.5945","5770.661","3967.961","2641.882","1303.0375","371.312","56.657","Female"
"1403","Northern America","2020","10412.052","11088.379","11840.0675","11754.315","11930.991","12764.3095","12920.263","12560.9465","11732.9985","11343.8015","11667.246","12508.687","12058.826","10421.4225","8586.021","5967.9025","4041.1405","2655.1365","1307.1695","377.429","56.547","Female"
"1404","Northern America","2021","10216.506","11038.9185","11747.957","11777.8855","11948.461","12551.816","13062.967","12621.1365","11976.4765","11172.4055","11656.164","12288.164","12153.969","10695.44","8851.2835","6233.0475","4131.358","2657.978","1312.8035","383.1425","57.7545","Female"
"1405","Northern America","2022","10099.933","10979.574","11606.878","11888.107","11984.5885","12387.237","13177.73","12688.9055","12210.0765","11170.9215","11630.3135","12033.939","12231.5665","10963.228","9013.7895","6617.479","4307.034","2685.7315","1332.652","392.9645","59.953","Female"
"1406","Northern America","2023","10027.8135","10893.6415","11456.1805","12013.023","12029.354","12287.0085","13228.7835","12798.444","12421.695","11326.641","11572.257","11805.2595","12282.5735","11230.246","9226.041","7002.9445","4551.594","2750.1925","1361.4275","407.408","62.0005","Female"
"1407","Oceania","1950","746.813","589.213","502.2235","466.939","497.7965","503.0335","456.342","435.196","369.3405","316.8005","289.84","268.9605","235.4455","185.4995","135.397","84.503","49.359","19.692","4.8995","0.695","0.0685","Female"
"1408","Oceania","1951","774.412","619.3455","518.0875","467.9825","498.223","512.53","468.987","448.0685","383.3555","323.632","294.032","270.8085","240.3605","190.428","140.557","87.0075","50.186","20.1895","5.1925","0.7295","0.0655","Female"
"1409","Oceania","1952","793.1375","656.428","534.3135","474.116","493.9705","516.9645","483.8105","456.44","397.631","332.8565","297.921","271.8935","245.2725","196.321","144.723","90.075","50.779","20.796","5.472","0.7655","0.065","Female"
"1410","Oceania","1953","812.1605","692.7495","551.526","484.107","487.603","519.187","498.8035","460.3845","412.1745","344.0045","301.8465","273.0715","249.009","202.636","148.486","93.6825","51.4645","21.721","5.787","0.8055","0.0655","Female"
"1411","Oceania","1954","833.097","723.7905","573.3545","496.4085","482.216","519.972","513.1265","462.1395","427.6305","355.9405","305.884","275.3155","251.596","208.365","152.378","97.779","52.4505","22.767","6.084","0.855","0.067","Female"
"1412","Oceania","1955","853.022","754.125","599.3065","510.719","479.649","519.77","524.439","467.6285","442.1035","368.5225","310.573","279.1325","253.8235","213.3535","156.7105","102.206","53.998","23.553","6.394","0.929","0.071","Female"
"1413","Oceania","1956","872.4425","780.116","630.497","527.0125","482.2125","518.767","531.0315","479.5485","453.054","382.181","316.9635","283.7345","255.7745","218.467","161.36","106.5675","55.881","23.9575","6.6965","1.008","0.0775","Female"
"1414","Oceania","1957","891.6915","798.71","669.285","543.789","491.0125","516.172","534.7535","494.9325","460.258","396.2865","326.0255","288.1175","257.5695","223.5035","166.7375","110.3365","57.935","24.3305","6.9685","1.0915","0.0835","Female"
"1415","Oceania","1958","911.9995","817.358","707.479","561.375","503.7265","512.399","537.7135","511.0655","463.9515","410.704","337.5485","292.264","259.6135","227.4125","172.8995","113.5275","60.6155","24.968","7.335","1.1865","0.0905","Female"
"1416","Oceania","1959","934.0835","837.116","739.594","583.344","517.694","509.0735","539.33","525.991","465.9415","425.9045","349.8895","296.367","262.3315","230.383","178.722","116.727","63.7475","25.702","7.7055","1.2605","0.0975","Female"
"1417","Oceania","1960","957.31","855.272","769.444","608.8165","531.9145","507.3205","539.219","536.913","471.5585","439.7435","362.163","300.9275","266.01","232.899","183.6795","120.383","67.1165","26.6675","7.938","1.327","0.104","Female"
"1418","Oceania","1961","980.579","872.843","792.853","639.219","547.7985","509.7675","537.645","542.383","483.1885","449.6165","374.7665","306.823","269.884","234.9025","188.4545","124.511","70.446","27.985","8.199","1.4055","0.114","Female"
"1419","Oceania","1962","1001.153","890.5125","807.163","677.3945","564.918","518.0875","534.127","544.535","497.8885","455.3985","387.524","314.9465","273.3405","236.848","193.002","129.3995","73.1225","29.3675","8.518","1.48","0.127","Female"
"1420","Oceania","1963","1017.293","909.8765","821.355","714.9455","583.221","530.8845","529.868","546.1385","513.392","457.5485","400.5855","325.2435","276.6455","238.987","196.5435","134.8305","75.2515","30.9235","8.8375","1.5615","0.137","Female"
"1421","Oceania","1964","1029.1915","931.8925","837.3675","746.0085","606.2175","546.5425","527.06","547.409","527.772","458.3255","414.378","336.198","280.1775","241.3345","199.361","139.4955","77.412","32.6695","9.167","1.6375","0.1445","Female"
"1422","Oceania","1965","1036.564","957.217","853.484","774.572","633.431","563.7635","526.764","548.489","538.0715","463.7905","427.012","347.292","284.455","244.6405","201.8195","143.2025","80.0525","34.463","9.559","1.6935","0.1555","Female"
"1423","Oceania","1966","1039.56","985.0715","871.4065","797.048","665.729","581.851","531.16","548.94","543.392","475.8885","436.008","359.111","290.1865","248.299","203.51","146.9215","82.941","36.0525","9.989","1.7205","0.1615","Female"
"1424","Oceania","1967","1040.292","1009.8545","889.5295","810.0285","704.3465","599.458","541.2705","546.952","545.938","490.4335","440.4275","370.7465","297.9985","251.3585","204.3365","150.2565","86.236","37.4335","10.4835","1.771","0.168","Female"
"1425","Oceania","1968","1044.9555","1027.7375","908.7125","822.782","741.273","617.8845","555.276","543.6425","548.2205","505.3205","440.838","381.938","307.769","254.4985","204.8365","152.2275","89.895","38.538","11.046","1.849","0.1775","Female"
"1426","Oceania","1969","1058.4875","1039.625","931.4915","838.631","771.7435","641.273","572.037","541.8805","550.22","519.1965","440.6605","392.8385","318.209","258.082","205.937","153.288","93.219","39.8575","11.7495","1.9485","0.1875","Female"
"1427","Oceania","1970","1082.524","1049.276","960.5545","856.6015","803.309","672.29","592.373","545.1485","553.398","531.621","448.029","403.3305","330.907","263.225","209.8525","154.868","95.828","41.6355","12.5395","2.083","0.1985","Female"
"1428","Oceania","1971","1113.186","1057.718","993.72","878.057","831.8575","711.8115","615.2715","554.0035","557.8275","541.2445","464.547","413.3935","346.0375","271.382","216.1055","157.34","97.9945","43.327","13.2455","2.223","0.209","Female"
"1429","Oceania","1972","1137.5625","1061.3185","1021.209","899.7515","845.957","753.887","635.536","564.288","557.8465","545.888","482.2985","421.178","358.864","281.409","221.73","159.544","100.2075","45.199","13.866","2.3595","0.222","Female"
"1430","Oceania","1973","1149.8155","1064.312","1040.248","921.507","856.4375","790.7445","654.342","576.1125","553.5535","548.375","499.072","425.3905","370.2915","291.574","227.4735","161.137","102.2295","47.355","14.364","2.5175","0.237","Female"
"1431","Oceania","1974","1152.6895","1073.3905","1052.6615","944.3645","871.581","822.282","676.1005","591.7925","549.2855","550.6","513.9915","429.1275","382.6345","301.315","233.033","164.223","103.9145","49.3245","14.823","2.682","0.2495","Female"
"1432","Oceania","1975","1145.5465","1089.3115","1057.3855","967.2335","885.2815","849.946","698.1175","608.842","546.343","551.386","523.8125","437.057","393.2585","311.1105","236.973","170.184","106.309","51.152","15.5555","2.8755","0.2685","Female"
"1433","Oceania","1976","1128.032","1110.409","1056.476","991.5185","896.4575","867.7895","724.7055","624.1155","547.644","549.3445","529.218","449.5015","400.411","321.6935","241.533","176.279","109.332","52.909","16.4705","3.0835","0.2915","Female"
"1434","Oceania","1977","1106.9355","1130.4375","1054.95","1015.613","908.6815","874.7545","761.666","637.581","555.093","544.5235","532.218","464.3505","404.5115","332.631","248.348","180.388","111.7175","54.704","17.478","3.278","0.313","Female"
"1435","Oceania","1978","1090.386","1140.6685","1056.6385","1034.813","925.0445","880.819","798.9565","651.66","566.2455","538.817","534.1335","479.8325","406.0405","343.5385","256.715","184.216","113.8385","56.7245","18.754","3.52","0.3515","Female"
"1436","Oceania","1979","1079.747","1138.5745","1064.1305","1047.7865","946.0745","889.9235","828.8415","669.759","578.7595","533.554","534.5575","493.5855","407.649","354.439","265.729","188.4215","117.115","58.8435","20.017","3.8","0.399","Female"
"1437","Oceania","1980","1076.6445","1127.4715","1080.1635","1054.5505","970.881","901.4165","855.9235","692.5915","592.885","530.159","534.1925","502.7305","415.593","363.8015","275.648","192.099","122.0035","61.1855","21.173","4.1225","0.441","Female"
"1438","Oceania","1981","1082.765","1111.173","1103.9515","1056.446","998.235","917.3495","878.451","723.5175","609.4815","531.018","533.0815","506.933","429.774","370.7655","286.568","196.927","126.92","63.625","22.3535","4.474","0.484","Female"
"1439","Oceania","1982","1094.902","1094.538","1126.534","1057.0245","1024.6395","937.051","892.7585","764.9655","627.495","538.104","529.2185","509.6465","444.5255","375.861","297.285","204.534","130.721","65.565","23.377","4.7895","0.521","Female"
"1440","Oceania","1983","1109.8355","1081.316","1139.3815","1060.4195","1044.8785","957.4085","905.228","806.029","646.2795","550.6435","523.9205","512.228","459.3995","378.152","307.937","213.481","134.3375","67.3245","24.4625","5.1405","0.556","Female"
"1441","Oceania","1984","1126.128","1073.1835","1141.2345","1069.478","1057.3275","978.3705","918.332","839.59","667.6265","566.5395","519.1785","513.7145","473.796","379.519","318.696","222.4085","138.369","69.8705","25.7165","5.537","0.6075","Female"
"1442","Oceania","1985","1142.0965","1072.0035","1132.7215","1085.6375","1062.615","1001.6425","930.957","869.768","692.015","583.7205","517.095","513.7475","483.923","385.68","327.653","231.396","142.403","72.831","26.7655","5.846","0.66","Female"
"1443","Oceania","1986","1156.9965","1078.699","1115.3655","1108.531","1063.343","1027.354","946.3055","892.309","723.9575","600.346","521.1035","511.9015","488.9775","397.872","334.1925","240.392","147.372","75.906","27.832","6.1675","0.713","Female"
"1444","Oceania","1987","1172.722","1091.884","1096.381","1131.4805","1065.081","1054.039","966.468","904.4065","765.496","616.894","530.772","509.06","491.492","412.9205","338.602","249.29","153.637","78.6775","28.827","6.4915","0.764","Female"
"1445","Oceania","1988","1189.469","1108.921","1083.714","1145.9135","1071.168","1077.645","990.4555","916.54","806.5325","636.012","542.943","506.6445","493.3365","428.781","340.218","258.6825","160.2585","81.1125","29.722","6.7745","0.8115","Female"
"1446","Oceania","1989","1206.314","1128.0635","1079.8225","1149.2965","1081.973","1094.62","1016.8345","932.997","841.7145","659.4975","557.316","505.064","494.776","442.79","341.6235","268.1325","166.7485","83.6175","30.628","6.936","0.8365","Female"
